index_name,index_id,index_language,candidates_str,num_candidates
Konstantin_Tchernenko,649,French,"[['Konstantin_Chernenko', 'http://dbpedia.org/resource/Konstantin_Chernenko', 11149, 'English'], ['Konstantin_Barulin', 'http://dbpedia.org/resource/Konstantin_Barulin', 11465, 'English'], ['Konstantin_Päts', 'http://dbpedia.org/resource/Konstantin_Päts', 15919, 'English'], ['Konstantin_Rokossovsky', 'http://dbpedia.org/resource/Konstantin_Rokossovsky', 14855, 'English'], ['Konstantin_Koltsov', 'http://dbpedia.org/resource/Konstantin_Koltsov', 18244, 'English'], ['Konstantin_von_Neurath', 'http://dbpedia.org/resource/Konstantin_von_Neurath', 37786, 'English'], ['Yuri_Andropov', 'http://dbpedia.org/resource/Yuri_Andropov', 38507, 'English'], ['Sergey_Alexandrovich_Volkov', 'http://dbpedia.org/resource/Sergey_Alexandrovich_Volkov', 36257, 'English'], ['Nikolai_Ryzhkov', 'http://dbpedia.org/resource/Nikolai_Ryzhkov', 19210, 'English'], ['Nikolai_Bulganin', 'http://dbpedia.org/resource/Nikolai_Bulganin', 12781, 'English'], ['Sergei_Ivanov', 'http://dbpedia.org/resource/Sergei_Ivanov', 12731, 'English'], ['Nikolai_Fyodorovich_Vatutin', 'http://dbpedia.org/resource/Nikolai_Fyodorovich_Vatutin', 32261, 'English'], ['Mikhail_Gorbachev', 'http://dbpedia.org/resource/Mikhail_Gorbachev', 12018, 'English'], ['Mikhail_Kutuzov', 'http://dbpedia.org/resource/Mikhail_Kutuzov', 16586, 'English'], ['Nikolai_Tikhonov', 'http://dbpedia.org/resource/Nikolai_Tikhonov', 20110, 'English'], ['Leonid_Popov', 'http://dbpedia.org/resource/Leonid_Popov', 39569, 'English'], ['Leonid_Brezhnev', 'http://dbpedia.org/resource/Leonid_Brezhnev', 38508, 'English'], ['Mikhail_Kasyanov', 'http://dbpedia.org/resource/Mikhail_Kasyanov', 35278, 'English'], ['Mikhail_Bakunin', 'http://dbpedia.org/resource/Mikhail_Bakunin', 13801, 'English'], ['Oleg_Grigoryevich_Makarov', 'http://dbpedia.org/resource/Oleg_Grigoryevich_Makarov', 16833, 'English']]",20
Carol_Danvers,650,French,"[['Carol_Danvers', 'http://dbpedia.org/resource/Carol_Danvers', 11150, 'English'], ['Barbara_Ann', 'http://dbpedia.org/resource/Barbara_Ann', 17882, 'English'], ['Stephen_Hadley', 'http://dbpedia.org/resource/Stephen_Hadley', 33065, 'English'], ['Anne-Marie_David', 'http://dbpedia.org/resource/Anne-Marie_David', 20883, 'English'], ['Elizabeth_Warren', 'http://dbpedia.org/resource/Elizabeth_Warren', 13332, 'English'], ['Lynn_Morley_Martin', 'http://dbpedia.org/resource/Lynn_Morley_Martin', 14897, 'English'], ['Ma-Ma-Ma_Belle', 'http://dbpedia.org/resource/Ma-Ma-Ma_Belle', 37259, 'English'], [""Anne_Marie_d'Orléans"", ""http://dbpedia.org/resource/Anne_Marie_d'Orléans"", 11092, 'English'], ['Springfield,_Massachusetts', 'http://dbpedia.org/resource/Springfield,_Massachusetts', 34051, 'English'], ['Diane_Warren', 'http://dbpedia.org/resource/Diane_Warren', 14488, 'English'], ['Ann_Wagner', 'http://dbpedia.org/resource/Ann_Wagner', 33352, 'English'], ['Ann_Richards', 'http://dbpedia.org/resource/Ann_Richards', 36406, 'English'], ['Quincy,_Massachusetts', 'http://dbpedia.org/resource/Quincy,_Massachusetts', 33750, 'English'], ['Barbara_Gordon', 'http://dbpedia.org/resource/Barbara_Gordon', 11744, 'English'], ['John_Quincy_Adams', 'http://dbpedia.org/resource/John_Quincy_Adams', 13104, 'English'], ['Wendy_B._Lawrence', 'http://dbpedia.org/resource/Wendy_B._Lawrence', 38358, 'English'], ['Robert_Walpole', 'http://dbpedia.org/resource/Robert_Walpole', 14406, 'English'], ['Anne_Catherine_of_Brandenburg', 'http://dbpedia.org/resource/Anne_Catherine_of_Brandenburg', 31807, 'English'], ['Mary_Lou_McDonald', 'http://dbpedia.org/resource/Mary_Lou_McDonald', 18208, 'English'], ['Mary_Robinson', 'http://dbpedia.org/resource/Mary_Robinson', 39639, 'English']]",20
Léopold_II_(empereur_des_Romains),651,French,"[['Leopold_II,_Holy_Roman_Emperor', 'http://dbpedia.org/resource/Leopold_II,_Holy_Roman_Emperor', 11151, 'English'], ['Leo_II,_King_of_Armenia', 'http://dbpedia.org/resource/Leo_II,_King_of_Armenia', 33901, 'English'], ['Isabella_II_of_Jerusalem', 'http://dbpedia.org/resource/Isabella_II_of_Jerusalem', 33746, 'English'], ['Augustus_II_the_Strong', 'http://dbpedia.org/resource/Augustus_II_the_Strong', 35976, 'English'], ['Leopold_I,_Holy_Roman_Emperor', 'http://dbpedia.org/resource/Leopold_I,_Holy_Roman_Emperor', 37699, 'English'], ['Conrad_II,_Holy_Roman_Emperor', 'http://dbpedia.org/resource/Conrad_II,_Holy_Roman_Emperor', 14889, 'English'], ['Henry_III,_Holy_Roman_Emperor', 'http://dbpedia.org/resource/Henry_III,_Holy_Roman_Emperor', 36444, 'English'], ['Frederick_II,_Holy_Roman_Emperor', 'http://dbpedia.org/resource/Frederick_II,_Holy_Roman_Emperor', 17805, 'English'], ['William_II_of_the_Netherlands', 'http://dbpedia.org/resource/William_II_of_the_Netherlands', 14935, 'English'], ['Leopold_II_of_Belgium', 'http://dbpedia.org/resource/Leopold_II_of_Belgium', 38283, 'English'], ['Peter_II_of_Russia', 'http://dbpedia.org/resource/Peter_II_of_Russia', 32891, 'English'], ['Charles_IV,_Holy_Roman_Emperor', 'http://dbpedia.org/resource/Charles_IV,_Holy_Roman_Emperor', 18771, 'English'], ['Henry_IV,_Holy_Roman_Emperor', 'http://dbpedia.org/resource/Henry_IV,_Holy_Roman_Emperor', 38668, 'English'], ['King_of_the_Romanians', 'http://dbpedia.org/resource/King_of_the_Romanians', 33369, 'English'], ['Frederick_III,_Holy_Roman_Emperor', 'http://dbpedia.org/resource/Frederick_III,_Holy_Roman_Emperor', 10810, 'English'], ['Ferdinand_II_of_the_Two_Sicilies', 'http://dbpedia.org/resource/Ferdinand_II_of_the_Two_Sicilies', 12765, 'English'], ['John_II_of_France', 'http://dbpedia.org/resource/John_II_of_France', 18603, 'English'], ['George_II_of_Great_Britain', 'http://dbpedia.org/resource/George_II_of_Great_Britain', 14212, 'English'], ['Louis_IV,_Holy_Roman_Emperor', 'http://dbpedia.org/resource/Louis_IV,_Holy_Roman_Emperor', 18460, 'English'], ['Francis_II,_Holy_Roman_Emperor', 'http://dbpedia.org/resource/Francis_II,_Holy_Roman_Emperor', 37528, 'English']]",20
Leave_Out_All_the_Rest,652,French,"[['Leave_Out_All_the_Rest', 'http://dbpedia.org/resource/Leave_Out_All_the_Rest', 11152, 'English'], ['All_the_Right_Reasons', 'http://dbpedia.org/resource/All_the_Right_Reasons', 16457, 'English'], [""All_That_You_Can't_Leave_Behind"", ""http://dbpedia.org/resource/All_That_You_Can't_Leave_Behind"", 19199, 'English'], ['Where_Did_All_the_Love_Go%3F', 'http://dbpedia.org/resource/Where_Did_All_the_Love_Go%3F', 16191, 'English'], ['All_the_Small_Things', 'http://dbpedia.org/resource/All_the_Small_Things', 11213, 'English'], ['Bringing_It_All_Back_Home', 'http://dbpedia.org/resource/Bringing_It_All_Back_Home', 14786, 'English'], ['The_Day_the_World_Went_Away', 'http://dbpedia.org/resource/The_Day_the_World_Went_Away', 34020, 'English'], ['All_Good_Things_(Come_to_an_End)', 'http://dbpedia.org/resource/All_Good_Things_(Come_to_an_End)', 14587, 'English'], ['The_Winner_Takes_It_All', 'http://dbpedia.org/resource/The_Winner_Takes_It_All', 30615, 'English'], ['The_Go', 'http://dbpedia.org/resource/The_Go', 11677, 'English'], ['Come_On_Over_Baby_(All_I_Want_Is_You)', 'http://dbpedia.org/resource/Come_On_Over_Baby_(All_I_Want_Is_You)', 33453, 'English'], [""Can't_Get_It_Out_of_My_Head"", ""http://dbpedia.org/resource/Can't_Get_It_Out_of_My_Head"", 14349, 'English'], ['The_Day_That_Never_Comes', 'http://dbpedia.org/resource/The_Day_That_Never_Comes', 11710, 'English'], ['Guilty_All_the_Same', 'http://dbpedia.org/resource/Guilty_All_the_Same', 36127, 'English'], [""Can't_Get_You_Out_of_My_Head"", ""http://dbpedia.org/resource/Can't_Get_You_Out_of_My_Head"", 19678, 'English'], [""Don't_Let_Me_Be_the_Last_to_Know"", ""http://dbpedia.org/resource/Don't_Let_Me_Be_the_Last_to_Know"", 12219, 'English'], [""We're_Not_Gonna_Take_It_(The_Who_song)"", ""http://dbpedia.org/resource/We're_Not_Gonna_Take_It_(The_Who_song)"", 32607, 'English'], ['You_Know_My_Name_(Look_Up_the_Number)', 'http://dbpedia.org/resource/You_Know_My_Name_(Look_Up_the_Number)', 38744, 'English'], ['Cold_Day_in_the_Sun', 'http://dbpedia.org/resource/No_Way_Back/Cold_Day_in_the_Sun', 39358, 'English'], ['You_Mean_the_World_to_Me', 'http://dbpedia.org/resource/You_Mean_the_World_to_Me', 31407, 'English']]",20
Amha_Selassie,653,French,"[['Amha_Selassie', 'http://dbpedia.org/resource/Amha_Selassie', 11153, 'English'], ['Haile_Selassie', 'http://dbpedia.org/resource/Haile_Selassie', 13783, 'English'], ['Ethiopia', 'http://dbpedia.org/resource/Ethiopia', 16474, 'English'], ['Honorius_(emperor)', 'http://dbpedia.org/resource/Honorius_(emperor)', 32971, 'English'], ['Emperor_Meiji', 'http://dbpedia.org/resource/Emperor_Meiji', 38647, 'English'], ['Hongwu_Emperor', 'http://dbpedia.org/resource/Hongwu_Emperor', 39509, 'English'], ['Emperor_Taishō', 'http://dbpedia.org/resource/Emperor_Taishō', 11998, 'English'], ['Akihito', 'http://dbpedia.org/resource/Akihito', 10598, 'English'], ['Sigismund_II_Augustus', 'http://dbpedia.org/resource/Sigismund_II_Augustus', 11760, 'English'], ['Meles_Zenawi', 'http://dbpedia.org/resource/Meles_Zenawi', 32906, 'English'], ['Aleksandr_Serebrov', 'http://dbpedia.org/resource/Aleksandr_Serebrov', 38679, 'English'], ['Sigismund,_Holy_Roman_Emperor', 'http://dbpedia.org/resource/Sigismund,_Holy_Roman_Emperor', 37853, 'English'], ['Aleksandr_Vasilevsky', 'http://dbpedia.org/resource/Aleksandr_Vasilevsky', 12753, 'English'], ['Charlemagne', 'http://dbpedia.org/resource/Charlemagne', 14767, 'English'], ['Mustafa_Kemal_Atatürk', 'http://dbpedia.org/resource/Mustafa_Kemal_Atatürk', 14420, 'English'], ['Nicolae_Văcăroiu', 'http://dbpedia.org/resource/Nicolae_Văcăroiu', 39185, 'English'], ['Augustus', 'http://dbpedia.org/resource/Augustus', 30801, 'English'], ['Selim_Hoss', 'http://dbpedia.org/resource/Selim_Hoss', 13817, 'English'], ['Bhumibol_Adulyadej', 'http://dbpedia.org/resource/Bhumibol_Adulyadej', 36417, 'English'], ['Konrad_Adenauer', 'http://dbpedia.org/resource/Konrad_Adenauer', 17913, 'English']]",20
Steven_Spielberg,654,French,"[['Steven_Spielberg', 'http://dbpedia.org/resource/Steven_Spielberg', 11154, 'English'], ['Steven_Tyler', 'http://dbpedia.org/resource/Steven_Tyler', 34478, 'English'], ['Steven_Wilson', 'http://dbpedia.org/resource/Steven_Wilson', 13304, 'English'], ['Steven_Lindsey', 'http://dbpedia.org/resource/Steven_Lindsey', 36097, 'English'], ['Steven_Swanson', 'http://dbpedia.org/resource/Steven_Swanson', 32325, 'English'], ['Steven_Vanackere', 'http://dbpedia.org/resource/Steven_Vanackere', 17295, 'English'], ['Steven_Blaney', 'http://dbpedia.org/resource/Steven_Blaney', 20704, 'English'], ['Steven_Hawley', 'http://dbpedia.org/resource/Steven_Hawley', 39024, 'English'], ['Steven_Smith_(astronaut)', 'http://dbpedia.org/resource/Steven_Smith_(astronaut)', 20931, 'English'], ['Steven_R._Nagel', 'http://dbpedia.org/resource/Steven_R._Nagel', 13770, 'English'], ['Steven_Van_Zandt', 'http://dbpedia.org/resource/Steven_Van_Zandt', 16412, 'English'], ['Alan_Moore', 'http://dbpedia.org/resource/Alan_Moore', 35057, 'English'], ['Alan_Cunningham', 'http://dbpedia.org/resource/Alan_Cunningham', 12803, 'English'], ['Brad_Wright', 'http://dbpedia.org/resource/Brad_Wright', 39354, 'English'], ['David_Lloyd_George', 'http://dbpedia.org/resource/David_Lloyd_George', 12296, 'English'], ['Kevin_Williamson_(screenwriter)', 'http://dbpedia.org/resource/Kevin_Williamson_(screenwriter)', 30837, 'English'], ['George_Lucas', 'http://dbpedia.org/resource/George_Lucas', 18867, 'English'], ['David_Cameron', 'http://dbpedia.org/resource/David_Cameron', 36061, 'English'], ['Scott_Altman', 'http://dbpedia.org/resource/Scott_Altman', 16466, 'English'], ['Alan_Johnson', 'http://dbpedia.org/resource/Alan_Johnson', 19756, 'English']]",20
Design_of_a_Decade:_1986–1996,655,French,"[['Design_of_a_Decade:_1986–1996', 'http://dbpedia.org/resource/Design_of_a_Decade:_1986–1996', 11155, 'English'], ['The_Best_of_1980–1990', 'http://dbpedia.org/resource/The_Best_of_1980–1990', 19051, 'English'], ['All_the_Way..._A_Decade_of_Song', 'http://dbpedia.org/resource/All_the_Way..._A_Decade_of_Song', 13096, 'English'], ['A_Change_of_Seasons', 'http://dbpedia.org/resource/A_Change_of_Seasons', 36928, 'English'], ['Impact_of_a_Legend', 'http://dbpedia.org/resource/Impact_of_a_Legend', 38500, 'English'], ['System_of_a_Down_(album)', 'http://dbpedia.org/resource/System_of_a_Down_(album)', 18811, 'English'], ['Once_More_with_Feeling:_Singles_1996–2004', 'http://dbpedia.org/resource/Once_More_with_Feeling:_Singles_1996–2004', 38733, 'English'], ['Union_of_the_Centre_(2002)', 'http://dbpedia.org/resource/Union_of_the_Centre_(2002)', 36006, 'English'], ['A_Matter_of_Life_and_Death_(album)', 'http://dbpedia.org/resource/A_Matter_of_Life_and_Death_(album)', 36449, 'English'], ['World_of_A_Song_of_Ice_and_Fire', 'http://dbpedia.org/resource/World_of_A_Song_of_Ice_and_Fire', 39627, 'English'], ['System_of_a_Down', 'http://dbpedia.org/resource/System_of_a_Down', 18141, 'English'], ['Around_the_World_in_a_Day', 'http://dbpedia.org/resource/Around_the_World_in_a_Day', 39033, 'English'], ['A_New_World_Record', 'http://dbpedia.org/resource/A_New_World_Record', 38830, 'English'], ['A_Question_of_Time', 'http://dbpedia.org/resource/A_Question_of_Time', 20762, 'English'], ['A_Day_in_the_Life', 'http://dbpedia.org/resource/A_Day_in_the_Life', 11905, 'English'], ['Vol._3..._Life_and_Times_of_S._Carter', 'http://dbpedia.org/resource/Vol._3..._Life_and_Times_of_S._Carter', 36213, 'English'], ['In_a_Perfect_World...', 'http://dbpedia.org/resource/In_a_Perfect_World...', 39214, 'English'], ['A_Dramatic_Turn_of_Events', 'http://dbpedia.org/resource/A_Dramatic_Turn_of_Events', 35980, 'English'], ['A_New_Day_Has_Come', 'http://dbpedia.org/resource/A_New_Day_Has_Come', 37670, 'English'], ['Is_There_Anybody_Out_There%3F_The_Wall_Live_1980–81', 'http://dbpedia.org/resource/Is_There_Anybody_Out_There%3F_The_Wall_Live_1980–81', 14747, 'English']]",20
Joseph_de_Maistre,656,French,"[['Joseph_de_Maistre', 'http://dbpedia.org/resource/Joseph_de_Maistre', 11156, 'English'], ['François_Joseph_de_Gratet,_vicomte_Dubouchage', 'http://dbpedia.org/resource/François_Joseph_de_Gratet,_vicomte_Dubouchage', 31595, 'English'], ['Charles_de_Broqueville', 'http://dbpedia.org/resource/Charles_de_Broqueville', 10969, 'English'], ['Claude_Henri_de_Rouvroy,_comte_de_Saint-Simon', 'http://dbpedia.org/resource/Claude_Henri_de_Rouvroy,_comte_de_Saint-Simon', 18484, 'English'], ['Saint-Joseph-de-Beauce', 'http://dbpedia.org/resource/Saint-Joseph-de-Beauce', 33775, 'English'], ['Pierre_de_Bané', 'http://dbpedia.org/resource/Pierre_de_Bané', 32894, 'English'], ['Charles_Ruijs_de_Beerenbrouck', 'http://dbpedia.org/resource/Charles_Ruijs_de_Beerenbrouck', 16822, 'English'], ['Louis-Auguste-Victor,_Count_de_Ghaisnes_de_Bourmont', 'http://dbpedia.org/resource/Louis-Auguste-Victor,_Count_de_Ghaisnes_de_Bourmont', 34235, 'English'], [""Saint-François-de-l'Île-d'Orléans"", ""http://dbpedia.org/resource/Saint-François-de-l'Île-d'Orléans"", 11994, 'English'], ['Claude-Emmanuel_de_Pastoret', 'http://dbpedia.org/resource/Claude-Emmanuel_de_Pastoret', 18325, 'English'], ['Thomas_de_Maizière', 'http://dbpedia.org/resource/Thomas_de_Maizière', 37160, 'English'], ['Peter_de_la_Billière', 'http://dbpedia.org/resource/Peter_de_la_Billière', 33023, 'English'], ['Saint-Joseph-de-Coleraine,_Quebec', 'http://dbpedia.org/resource/Saint-Joseph-de-Coleraine,_Quebec', 10500, 'English'], [""Saint-Pierre-de-l'Île-d'Orléans"", ""http://dbpedia.org/resource/Saint-Pierre-de-l'Île-d'Orléans"", 17406, 'English'], ['Barthélémy_de_Theux_de_Meylandt', 'http://dbpedia.org/resource/Barthélémy_de_Theux_de_Meylandt', 37243, 'English'], ['Saint-Joseph-de-Lepage,_Quebec', 'http://dbpedia.org/resource/Saint-Joseph-de-Lepage,_Quebec', 36175, 'English'], ['Maçanet_de_Cabrenys', 'http://dbpedia.org/resource/Maçanet_de_Cabrenys', 38257, 'English'], [""Saint-Jean-de-l'Île-d'Orléans"", ""http://dbpedia.org/resource/Saint-Jean-de-l'Île-d'Orléans"", 11836, 'English'], ['Louis_Gabriel_Ambroise_de_Bonald', 'http://dbpedia.org/resource/Louis_Gabriel_Ambroise_de_Bonald', 18146, 'English'], ['Saint-Denis-De_La_Bouteillerie', 'http://dbpedia.org/resource/Saint-Denis-De_La_Bouteillerie', 32459, 'English']]",20
Zlatko_Mateša,657,French,"[['Zlatko_Mateša', 'http://dbpedia.org/resource/Zlatko_Mateša', 11157, 'English'], ['Alexey_Leonov', 'http://dbpedia.org/resource/Alexey_Leonov', 32889, 'English'], ['Branko_Crvenkovski', 'http://dbpedia.org/resource/Branko_Crvenkovski', 34540, 'English'], ['Branko_Mikulić', 'http://dbpedia.org/resource/Branko_Mikulić', 11043, 'English'], ['Tassos_Papadopoulos', 'http://dbpedia.org/resource/Tassos_Papadopoulos', 32554, 'English'], ['Ivica_Račan', 'http://dbpedia.org/resource/Ivica_Račan', 38231, 'English'], ['Petar_Škundrić', 'http://dbpedia.org/resource/Petar_Škundrić', 33773, 'English'], ['Andrius_Kubilius', 'http://dbpedia.org/resource/Andrius_Kubilius', 19287, 'English'], ['Predrag_Marković', 'http://dbpedia.org/resource/Predrag_Marković', 19868, 'English'], ['Morten_Veland', 'http://dbpedia.org/resource/Morten_Veland', 34444, 'English'], ['Anatoliy_Kinakh', 'http://dbpedia.org/resource/Anatoliy_Kinakh', 37300, 'English'], ['Miroslav_Šatan', 'http://dbpedia.org/resource/Miroslav_Šatan', 37306, 'English'], ['Petar_Stambolić', 'http://dbpedia.org/resource/Petar_Stambolić', 13616, 'English'], ['Henk_Kamp', 'http://dbpedia.org/resource/Henk_Kamp', 15498, 'English'], ['Ivica_Dačić', 'http://dbpedia.org/resource/Ivica_Dačić', 35669, 'English'], ['Mauno_Koivisto', 'http://dbpedia.org/resource/Mauno_Koivisto', 11622, 'English'], ['Aleksandar_Đorđević', 'http://dbpedia.org/resource/Aleksandar_Đorđević', 11826, 'English'], ['Borut_Pahor', 'http://dbpedia.org/resource/Borut_Pahor', 19061, 'English'], ['Toomas_Hendrik_Ilves', 'http://dbpedia.org/resource/Toomas_Hendrik_Ilves', 13530, 'English'], ['André_Boisclair', 'http://dbpedia.org/resource/André_Boisclair', 15341, 'English']]",20
Jerry_Brown,658,French,"[['Jerry_Brown', 'http://dbpedia.org/resource/Jerry_Brown', 11158, 'English'], ['Bobby_Brown', 'http://dbpedia.org/resource/Bobby_Brown', 38771, 'English'], ['Jesse_Brown', 'http://dbpedia.org/resource/Jesse_Brown', 35450, 'English'], ['Scott_Brown', 'http://dbpedia.org/resource/Scott_Brown', 38234, 'English'], ['Chris_Brown', 'http://dbpedia.org/resource/Chris_Brown', 17380, 'English'], ['Curtis_Brown', 'http://dbpedia.org/resource/Curtis_Brown', 19417, 'English'], ['Gordon_Brown', 'http://dbpedia.org/resource/Gordon_Brown', 19040, 'English'], ['Pete_Brown', 'http://dbpedia.org/resource/Pete_Brown', 39403, 'English'], ['James_Brown', 'http://dbpedia.org/resource/James_Brown', 16128, 'English'], ['Rex_Brown', 'http://dbpedia.org/resource/Rex_Brown', 10577, 'English'], ['Jerry_Lee_Lewis', 'http://dbpedia.org/resource/Jerry_Lee_Lewis', 16132, 'English'], ['Chris_Brown_(album)', 'http://dbpedia.org/resource/Chris_Brown_(album)', 12677, 'English'], ['Gray_Davis', 'http://dbpedia.org/resource/Gray_Davis', 17862, 'English'], ['Sarah_Jane_Brown', 'http://dbpedia.org/resource/Sarah_Jane_Brown', 32832, 'English'], ['Fortune_(Chris_Brown_album)', 'http://dbpedia.org/resource/Fortune_(Chris_Brown_album)', 38027, 'English'], ['Jerry_L._Ross', 'http://dbpedia.org/resource/Jerry_L._Ross', 20047, 'English'], ['Ron_Brown_(U.S._politician)', 'http://dbpedia.org/resource/Ron_Brown_(U.S._politician)', 13163, 'English'], ['Jimmy_Jam_and_Terry_Lewis', 'http://dbpedia.org/resource/Jimmy_Jam_and_Terry_Lewis', 14876, 'English'], ['Larry_Graham', 'http://dbpedia.org/resource/Larry_Graham', 32763, 'English'], ['Harold_Brown_(Secretary_of_Defense)', 'http://dbpedia.org/resource/Harold_Brown_(Secretary_of_Defense)', 16711, 'English']]",20
Hip-hop_expérimental,659,French,"[['Experimental_hip_hop', 'http://dbpedia.org/resource/Experimental_hip_hop', 11159, 'English'], ['Alternative_hip_hop', 'http://dbpedia.org/resource/Alternative_hip_hop', 14971, 'English'], ['Hip_hop_music', 'http://dbpedia.org/resource/Hip_hop_music', 35251, 'English'], ['Industrial_hip_hop', 'http://dbpedia.org/resource/Industrial_hip_hop', 13499, 'English'], ['Political_hip_hop', 'http://dbpedia.org/resource/Political_hip_hop', 17999, 'English'], ['Midwest_hip_hop', 'http://dbpedia.org/resource/Midwest_hip_hop', 10593, 'English'], ['Southern_hip_hop', 'http://dbpedia.org/resource/Southern_hip_hop', 13585, 'English'], ['Hardcore_hip_hop', 'http://dbpedia.org/resource/Hardcore_hip_hop', 16978, 'English'], ['Slaughterhouse_(hip_hop_group)', 'http://dbpedia.org/resource/Slaughterhouse_(hip_hop_group)', 35315, 'English'], ['West_Coast_hip_hop', 'http://dbpedia.org/resource/West_Coast_hip_hop', 36085, 'English'], ['East_Coast_hip_hop', 'http://dbpedia.org/resource/East_Coast_hip_hop', 14199, 'English'], ['Hip_house', 'http://dbpedia.org/resource/Hip_house', 13679, 'English'], ['Queen_of_Hip-Pop', 'http://dbpedia.org/resource/Queen_of_Hip-Pop', 10808, 'English'], ['Pop-rap', 'http://dbpedia.org/resource/Pop-rap', 17053, 'English'], ['Trip_hop', 'http://dbpedia.org/resource/Trip_hop', 36438, 'English'], ['Jazz_rap', 'http://dbpedia.org/resource/Jazz_rap', 36381, 'English'], ['Rap_rock', 'http://dbpedia.org/resource/Rap_rock', 35720, 'English'], ['Dance-pop', 'http://dbpedia.org/resource/Dance-pop', 14337, 'English'], ['Hardcore_(electronic_dance_music_genre)', 'http://dbpedia.org/resource/Hardcore_(electronic_dance_music_genre)', 15914, 'English'], ['Pop_music', 'http://dbpedia.org/resource/Pop_music', 13737, 'English']]",20
